code_etablissement;libelle_caisse_de_rattachement;code_agence;nom_agence;particularite_agence;adresse1;adresse2;libelle_commune;code_postal;code_commune;code_departement;X_lambert_2;Y_lambert_2;ouverture_lundi_matin;ouverture_mardi_matin;ouverture_mercredi_matin;ouverture_jeudi_matin;ouverture_vendredi_matin;ouverture_samedi_matin;ouverture_dimanche_matin;ouverture2_lundi_matin;ouverture2_mardi_matin;ouverture2_mercredi_matin;ouverture2_jeudi_matin;ouverture2_vendredi_matin;ouverture2_samedi_matin;ouverture2_dimanche_matin;fermeture_lundi_matin;fermeture_mardi_matin;fermeture_mercredi_matin;fermeture_jeudi_matin;fermeture_vendredi_matin;fermeture_samedi_matin;fermeture_dimanche_matin;fermeture2_lundi_matin;fermeture2_mardi_matin;fermeture2_mercredi_matin;fermeture2_jeudi_matin;fermeture2_vendredi_matin;fermeture2_samedi_matin;fermeture2_dimanche_matin;ouverture_lundi_apres_midi;ouverture_mardi_apres_midi;ouverture_mercredi_apres_midi;ouverture_jeudi_apres_midi;ouverture_vendredi_apres_midi;ouverture_samedi_apres_midi;ouverture_dimanche_apres_midi;ouverture2_lundi_apres_midi;ouverture2_mardi_apres_midi;ouverture2_mercredi_apres_midi;ouverture2_jeudi_apres_midi;ouverture2_vendredi_apres_midi;ouverture2_samedi_apres_midi;ouverture2_dimanche_apres_midi;fermeture_lundi_apres_midi;fermeture_mardi_apres_midi;fermeture_mercredi_apres_midi;fermeture_jeudi_apres_midi;fermeture_vendredi_apres_midi;fermeture_samedi_apres_midi;fermeture_dimanche_apres_midi;fermeture2_lundi_apres_midi;fermeture2_mardi_apres_midi;fermeture2_mercredi_apres_midi;fermeture2_jeudi_apres_midi;fermeture2_vendredi_apres_midi;fermeture2_samedi_apres_midi;fermeture2_dimanche_apres_midi;COMMENTAIRE;point_geographique
16275;HAUTS DE FRANCE;060858;LIANCOURT;Particuliers;1 RUE DU VIEUX CHATEAU;;LIANCOURT;60140;60360;60;609349.0;2481410.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;49.330101, 2.464929
16275;HAUTS DE FRANCE;062256;BAPAUME;Particuliers;1 RUE DE LA REPUBLIQUE;;BAPAUME;62450;62080;62;636813.0;2567445.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.101824, 2.851901
16275;HAUTS DE FRANCE;062265;DAINVILLE;Particuliers;135 AVENUE LAVOISIER;;DAINVILLE;62000;62263;62;628112.0;2587521.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;ATTENTION AGENCE ACTUELLEMENT EN TRAVAUX;50.287128, 2.744441
16275;HAUTS DE FRANCE;062291;HENIN BEAUMONT;Particuliers;131 RUE DE L ABBAYE;;HENIN BEAUMONT;62110;62427;62;643411.0;2603176.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.421961, 2.946223
16275;HAUTS DE FRANCE;062293;VIMY;Particuliers;17 RUE LAMARTINE;;VIMY;62580;62861;62;633668.0;2597670.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.373315, 2.808622
16275;HAUTS DE FRANCE;062294;VITRY EN ARTOIS;Particuliers;7 PL DU 11 NOVEMBRE;;VITRY EN ARTOIS;62490;62865;62;646068.0;2592459.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.325606, 2.981966
16275;HAUTS DE FRANCE;062324;ISBERGUES;Particuliers;107 RUE DE POLOGNE;;ISBERGUES;62330;62473;62;609627.0;2624757.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.616979, 2.472114
16275;HAUTS DE FRANCE;062326;AUCHEL;Particuliers;ANGLE DU BD BASLY ET RUE PASTEUR;;AUCHEL;62260;62048;62;609470.0;2612260.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;
16275;HAUTS DE FRANCE;062336;BRUAY CENTRE;Particuliers;166 RUE HENRI CADOT;;BRUAY LA BUISSIERE;62700;62178;62;614957.0;2609594.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.480974, 2.547113
16275;HAUTS DE FRANCE;062416;SAINT MARTIN BOULOGNE;Particuliers;6 ROUTE DE DESVRES;;SAINT MARTIN BOULOGNE;62280;62758;62;550154.0;2637044.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.725435, 1.631983
16275;HAUTS DE FRANCE;062422;LE PORTEL;Particuliers;22 PLACE DE L EGLISE;;LE PORTEL;62480;62667;62;545998.0;2634970.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.706553, 1.573924
16275;HAUTS DE FRANCE;062426;PONT DE BRIQUES;Particuliers;7 RUE DU DR BROUSSE;;SAINT ETIENNE AU MONT;62360;62746;62;549792.0;2632163.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.68153, 1.627503
16275;HAUTS DE FRANCE;062450;BERCK;Particuliers;34 RUE DE L IMPERATRICE;;BERCK SUR MER;62600;62108;62;545076.0;2601347.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.404706, 1.565358
16275;HAUTS DE FRANCE;062470;ETAPLES;Particuliers;2 PLACE DU GENERAL DE GAULLE;;ETAPLES;62630;62318;62;550371.0;2613483.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.514107, 1.638021
16275;HAUTS DE FRANCE;062471;LE TOUQUET;Particuliers;54 RUE DE LONDRES;;LE TOUQUET;62520;62826;62;546581.0;2614663.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.524213, 1.584693
16275;HAUTS DE FRANCE;062481;FRUGES;Particuliers;21 PLACE DU GENERAL DE GAULLE;;FRUGES;62310;62364;62;585618.0;2613239.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.513809, 2.134116
16275;HAUTS DE FRANCE;062510;ARQUES;Particuliers;10 RUE MARCEL DELAPLACE;;ARQUES;62510;62040;62;597220.0;2637894.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.734819, 2.296812
16275;HAUTS DE FRANCE;062623;BILLY MONTIGNY;Particuliers;119 AVENUE DE LA REPUBLIQUE;;BILLY MONTIGNY;62420;62133;62;640990.0;2602593.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.419932, 2.909866
16275;HAUTS DE FRANCE;062626;CARVIN;Particuliers;PLACE JEAN JAURES;;CARVIN;62220;62215;62;644178.0;2611087.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.493387, 2.957634
16275;HAUTS DE FRANCE;062630;CENTRE D'AFFAIRES SANTE;Entreprises;135 PONT DE FLANDRES;CS 80008;LILLE;59031;59350;59;652521.0;2627047.0;0800;0800;0800;0800;0800;0000;0000;0000;0000;0000;0000;0000;0000;0000;1900;1900;1900;1900;1900;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;ASSISTANCECO-EIT@HDF.CAISSE-EPARGNE.FR;
16275;HAUTS DE FRANCE;062635;HARNES;Particuliers;38 GRAND PLACE;;HARNES;62440;62413;62;640472.0;2605654.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.444571, 2.905146
16275;HAUTS DE FRANCE;062711;NOEUX LES MINES;Multi-MARCHES;155 ROUTE NATIONALE;;NOEUX LES MINES;62290;62617;62;623322.0;2609470.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.479665, 2.664531
16275;HAUTS DE FRANCE;080127;FRIVILLE ESCARBOTIN;Particuliers;91 RUE HENRI BARBUSSE;;FRIVILLE ESCARBOTIN;80130;80368;80;543478.0;2566246.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.08732, 1.546038
16275;HAUTS DE FRANCE;080128;GAMACHES;Particuliers;44 RUE CHARLES DE GAULLE;;GAMACHES;80220;80373;80;544064.0;2554666.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;49.985594, 1.557677
16275;HAUTS DE FRANCE;080134;RUE;Particuliers;52 RUE DE LA PORTE DE BECRAY;;RUE;80120;80688;80;552360.0;2586376.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;ACTUELLEMENT EN TRAVAUX;50.271069, 1.671349
16275;HAUTS DE FRANCE;080201;AMIENS CENTRE;Particuliers;21 23 RUE DES CORDELIERS;;AMIENS CEDEX;80001;80021;80;596951.0;2544054.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;
16275;HAUTS DE FRANCE;080240;DOULLENS;Particuliers;79 RUE DU BOURG;;DOULLENS;80600;80253;80;600293.0;2573252.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;AGENCE EN TRAVAUX / MOBIL BANQUE PLACE DU CALVAIRE;50.156048, 2.342488
16275;HAUTS DE FRANCE;080247;AMIENS TOUR PERRET;Particuliers;1 PLACE ALPHONSE FIQUET;;AMIENS;80000;80021;80;597806.0;2543786.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;49.890847, 2.305826
16275;HAUTS DE FRANCE;080253;ALBERT;Particuliers;7 PL EMILE LETURCQ;;ALBERT;80300;80016;80;622509.0;2556298.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;AGENCE EN TRAVAUX  / MOBIL BANQUE RUE LUCIE AUBRAC;50.001938, 2.65007
16275;HAUTS DE FRANCE;080261;LONGUEAU;Particuliers;63 RUE HENRI BARBUSSE;;LONGUEAU;80330;80489;80;601439.0;2541597.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;49.871922, 2.354501
16275;HAUTS DE FRANCE;081002;PME ECONOMIE SOCIALE;Entreprises;31 AVENUE GEORGES CLEMENCEAU;;VALENCIENNES;59306;59606;59;684368.0;2596852.0;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RENDEZ-VOUS;
16275;HAUTS DE FRANCE;081004;PME ECONOMIE SOCIALE;Entreprises;41 BOULEVARD DU PARC;;COQUELLES;62231;62239;62;562579.0;2659560.0;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RENDEZ-VOUS;50.927828, 1.805651
17515;ILE DE FRANCE;000006;PARIS SAINT DOMINIQUE;Multi-MARCHES;87, RUE SAINT DOMINIQUE;;PARIS;75007;75107;75;597896.0;2429041.0;0000;0915;0915;0915;0915;0900;0000;0000;0000;0000;0000;0000;0000;0000;0000;1245;1245;1245;1245;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1345;1345;1445;1345;1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;1730;1730;1830;1730;1615;0000;0000;0000;0000;0000;0000;0000;0000;;48.859648, 2.307754
17515;ILE DE FRANCE;000014;PARIS LEDRU-ROLLIN;Multi-MARCHES;80, RUE DU FAUBOURG ST-ANTOINE;;PARIS;75012;75111;75;602926.0;2428132.0;0000;0915;0915;0915;0915;0900;0000;0000;0000;0000;0000;0000;0000;0000;0000;1245;1245;1245;1245;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1345;1345;1445;1345;1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;1730;1730;1830;1730;1615;0000;0000;0000;0000;0000;0000;0000;0000;;48.851559, 2.374588
17515;ILE DE FRANCE;000015;PARIS DAUMESNIL;Multi-MARCHES;19, PLACE FELIX EBOUE;;PARIS;75012;75112;75;604353.0;2426839.0;0000;0915;0915;0915;0915;0900;0000;0000;0000;0000;0000;0000;0000;0000;0000;1245;1245;1245;1245;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1345;1345;1445;1345;1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;1730;1730;1830;1730;1615;0000;0000;0000;0000;0000;0000;0000;0000;;48.839327, 2.396988
17515;ILE DE FRANCE;000018;PARIS GENERAL LECLERC;Multi-MARCHES;52, AVENUE DU GENERAL LECLERC;;PARIS;75014;75114;75;599441.0;2425789.0;0000;0930;0930;0930;0930;0900;0000;0000;0000;0000;0000;0000;0000;0000;0000;1315;1315;1315;1315;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1500;1400;1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;1730;1730;1830;1730;1615;0000;0000;0000;0000;0000;0000;0000;0000;;48.830395, 2.328807
17515;ILE DE FRANCE;000019;PARIS PERNETY;Multi-MARCHES;75, RUE RAYMOND LOSSERAND;;PARIS;75014;75114;75;598667.0;2426175.0;0000;0915;0915;0915;0915;0900;0000;0000;0000;0000;0000;0000;0000;0000;0000;1245;1245;1245;1245;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1345;1345;1445;1345;1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;1730;1730;1830;1730;1615;0000;0000;0000;0000;0000;0000;0000;0000;;48.833976, 2.318326
17515;ILE DE FRANCE;000020;PARIS VAUGIRARD;Multi-MARCHES;273-277, RUE DE VAUGIRARD;;PARIS;75015;75115;75;597429.0;2426802.0;0000;0930;0930;0930;0930;0900;0000;0000;0000;0000;0000;0000;0000;0000;0000;1315;1315;1315;1315;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1500;1400;1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;1730;1730;1830;1730;1615;0000;0000;0000;0000;0000;0000;0000;0000;;48.839585, 2.30212
17515;ILE DE FRANCE;000021;PARIS COMMERCE;Multi-MARCHES;76, RUE DU COMMERCE;;PARIS;75015;75115;75;596897.0;2427422.0;0000;0915;0915;0915;0915;0900;0000;0000;0000;0000;0000;0000;0000;0000;0000;1245;1245;1245;1245;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1345;1345;1445;1345;1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;1730;1730;1830;1730;1615;0000;0000;0000;0000;0000;0000;0000;0000;;48.845202, 2.294114
17515;ILE DE FRANCE;000022;PARIS MONTPARNASSE;Multi-MARCHES;57, BOULEVARD DU MONTPARNASSE;;PARIS;75006;75106;75;599002.0;2427321.0;0000;0915;0915;0915;0915;0900;0000;0000;0000;0000;0000;0000;0000;0000;0000;1245;1245;1245;1245;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1345;1345;1445;1345;1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;1730;1730;1830;1730;1615;0000;0000;0000;0000;0000;0000;0000;0000;;48.844371, 2.323043
17515;ILE DE FRANCE;000027;PARIS BATIGNOLLES;Multi-MARCHES;22, RUE DES BATIGNOLLES;;PARIS;75017;75117;75;598888.0;2431823.0;0000;0915;0915;0915;0915;0900;0000;0000;0000;0000;0000;0000;0000;0000;0000;1245;1245;1245;1245;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1345;1345;1445;1345;1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;1730;1730;1830;1730;1615;0000;0000;0000;0000;0000;0000;0000;0000;;48.884803, 2.321299
17515;ILE DE FRANCE;000037;PARIS VOLTAIRE;Multi-MARCHES;181, BOULEVARD VOLTAIRE;;PARIS;75011;75111;75;603693.0;2428395.0;0000;0915;0915;0915;0915;0900;0000;0000;0000;0000;0000;0000;0000;0000;0000;1245;1245;1245;1245;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1345;1345;1445;1345;1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;1730;1730;1830;1730;1615;0000;0000;0000;0000;0000;0000;0000;0000;;48.853925, 2.386948
17515;ILE DE FRANCE;000040;PARIS PORTE DE SAINT-CLOUD;Multi-MARCHES;98, RUE CHARDON-LAGACHE;;PARIS;75016;75116;75;594586.0;2426834.0;0000;0915;0915;0915;0915;0900;0000;0000;0000;0000;0000;0000;0000;0000;0000;1245;1245;1245;1245;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1345;1345;1445;1345;1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;1730;1730;1830;1730;1615;0000;0000;0000;0000;0000;0000;0000;0000;;48.839984, 2.262772
17515;ILE DE FRANCE;000042;PARIS PICPUS;Multi-MARCHES;86, AVENUE DE SAINT-MANDE;;PARIS;75012;75112;75;605088.0;2427365.0;0000;0915;0915;0915;0915;0900;0000;0000;0000;0000;0000;0000;0000;0000;0000;1245;1245;1245;1245;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1345;1345;1445;1345;1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;1730;1730;1830;1730;1615;0000;0000;0000;0000;0000;0000;0000;0000;;48.844448, 2.405947
17515;ILE DE FRANCE;000043;PARIS AUGUSTE BLANQUI;Multi-MARCHES;147, BOULEVARD AUGUSTE BLANQUI;;PARIS;75013;75113;75;600426.0;2425872.0;0000;0930;0930;0930;0930;0900;0000;0000;0000;0000;0000;0000;0000;0000;0000;1315;1315;1315;1315;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1500;1400;1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;1730;1730;1830;1730;1615;0000;0000;0000;0000;0000;0000;0000;0000;;48.83108, 2.342444
17515;ILE DE FRANCE;000054;CHARENTON-LE-PONT;Multi-MARCHES;60, RUE DE PARIS;;CHARENTON-LE-PONT;94220;94018;94;605769.0;2424700.0;0000;0915;0915;0915;0915;0900;0000;0000;0000;0000;0000;0000;0000;0000;0000;1245;1245;1245;1245;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1345;1345;1445;1345;1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;1730;1730;1830;1730;1615;0000;0000;0000;0000;0000;0000;0000;0000;;48.820567, 2.415112
17515;ILE DE FRANCE;000059;COLOMBES;Multi-MARCHES;1, PLACE DU GENERAL LECLERC;;COLOMBES;92700;92025;92;593850.0;2435996.0;0000;0915;0915;0915;0915;0900;0000;0000;0000;0000;0000;0000;0000;0000;0000;1245;1245;1245;1245;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1345;1345;1445;1345;1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;1730;1730;1830;1730;1615;0000;0000;0000;0000;0000;0000;0000;0000;;48.922285, 2.252507
